company_id,company_name,broad_sector,sub_sector,year,net_profit_margin_pct_final,operating_profit_margin_pct_final,return_on_equity_pct_final,return_on_assets_pct,return_on_capital_employed_pct,debt_to_equity_final,interest_coverage_final,debt_to_assets_pct,borrowings_to_equity_pct,asset_turnover_final,sales_to_assets,sales_to_fixed_assets,free_cash_flow_cr_final,cash_from_operations_cr_final,fcf_margin_pct,cfo_to_net_profit,capex_to_sales_pct,pe_ratio_final,pb_ratio_final,ev_ebitda_final,dividend_yield_pct_final,market_cap_crore_final,enterprise_value_crore_final,earnings_per_share_final,book_value_per_share_final,dividend_payout_ratio_pct_final,sales_growth_pct,net_profit_growth_pct,eps_growth_pct,market_cap_growth_pct,total_assets_final,total_liabilities_final,reserves_final,borrowings_final,health_score,health_band
COALINDIA,Coal India Ltd,Materials,Mining & Metals,2024-03,26.26,47971.0,45.17,15.802850255846408,105.7129732333927,0.0788,11.2418,2.758489448978729,7.88468512027076,0.6019,0.6018691588785047,1.880900777078818,13617.0,18103.0,9.56760630673674,0.4844389734806925,3.151963126387679,,,,,,,61.0,1.3424,42.0,2.9453461794404445,17.79781231283295,17.307692307692314,,236470.0,236470.0,76567.0,6523.0,56.74,Average
BEL,Bharat Electronics Ltd,Industrials,Defence Electronics,2024-03,19.66,25.0,4744.05,2475.1552795031057,3946.09375,0.5119,476.75,26.70807453416149,51.19047619047619,125.8882,125.88819875776396,1126.0,-1265.0,4659.0,-6.241365699625025,1.1691342534504392,29.228340240773637,,,,,,,5.0,0.7636,40.0,14.288936506146378,33.45612860013396,25.0,,161.0,161.0,73.0,43.0,53.41,Average
HAL,Hindustan Aeronautics Ltd,Industrials,Defence & Aerospace,2024-03,25.0,32.0,3816.58,1687.7777777777776,3018.266253869969,0.6181,270.8837,27.33333333333333,61.80904522613066,67.5133,67.51333333333334,126.5875,1814.0,8226.0,5.970837036305586,1.083080974325214,21.105296073203647,,,,,,,114.0,3.98,31.0,12.823083778966126,30.70039580106694,31.034482758620683,,450.0,450.0,194.0,123.0,51.99,Average
HINDALCO,Hindalco Industries Ltd,Materials,Metals & Mining,2024-03,4.7,23872.0,9.57,4.401381743475944,118.20777590429655,0.5309,126.4654,24.425826640603667,53.09290976579428,0.936,0.9360228499109322,1.931508809587693,9789.0,24056.0,4.532741871255128,2.368882323978336,6.606254804085904,,,,,,,45.0,47.8135,8.0,-3.2436985331672608,0.5744280479350383,0.0,,230723.0,230723.0,105924.0,56356.0,51.84,Average
BAJAJHLDNG,Bajaj Holdings & Investment Ltd,Financials,Holding Companies,2024-03,432.73,92.0,13.58,11.302773131167417,2.8760817529000184,0.0012,3764.5,0.0966835990853424,0.1161354544951794,0.0261,0.0261199183560718,6.975409836065574,1469.0,1941.0,86.310223266745,0.2635437881873727,27.73207990599295,,,,,,,653.0,48.8712,20.0,226.0536398467433,48.90820865345733,49.77064220183487,,65161.0,65161.0,54136.0,63.0,51.79,Average
BAJFINANCE,Bajaj Finance Ltd,Financials,Consumer Finance,2024-03,26.29,19987.0,18.84,3.845990067652804,4.350587230638684,3.8248,2689.1667,78.07112327075492,382.47887764681343,0.1463,0.1463025160881668,16.914461538461538,-79931.0,-72760.0,-145.40311431274102,-5.034945678499758,13.044822818889616,,,,,,,233.0,61.8516,15.0,32.74733766390572,25.573514077163708,22.631578947368425,,375742.0,375742.0,76572.0,293346.0,51.76,Average
INDIGO,Interglobe Aviation Ltd,Consumer Discretionary,Airlines,2024-03,11.85,16331.0,892.57,668.3306055646481,5640.87982832618,0.0186,22.6126,1.391162029459902,1.8579234972677596,56.3863,56.38625204582652,125.73722627737226,9424.0,21183.0,13.676999883896436,2.593730868127832,17.065772669220944,,,,,,,212.0,1.9062,0.0,26.55475149689601,-2676.340694006309,-2750.0,,1222.0,1222.0,867.0,17.0,51.36,Average
PNB,Punjab National Bank,Financials,Public Sector Banks,2024-03,8.4,,61.31999999999999,12.652858189053626,,3.6843,,76.02078180486659,368.4256345007701,1.507,1.5070262950629396,529.4417475728155,-29445.0,-27939.0,-26.997661944711872,-3.0511084416293546,1.3808279466373263,,,,,,,8.0,5.7435,18.0,25.58581380620646,172.61089610002975,166.66666666666666,,72371.0,72371.0,14673.0,55017.0,50.0,Average
HINDUNILVR,"Hindustan Unilever Ltd
",Consumer Staples,FMCG,2024-03,16.61,14659.0,20.07,13.099924830230988,89.63037455884027,0.029,57.847,1.890710800239524,2.897418876176344,0.7886,0.7885945801322478,1.1516820482286394,10145.0,15469.0,16.39039679462324,1.504473837774752,8.601525138942742,,,,,,,44.0,21.7949,96.0,2.172334103664575,1.370403233757278,2.3255813953488413,,78489.0,78489.0,50983.0,1484.0,49.94,Average
TCS,Tata Consultancy Services Ltd,Information Technology,IT Services,2024-03,19.14,27.0,50.94,31.689259788825343,65.26850065983149,0.0886,87.0951,5.513775846898373,8.86406082507266,1.6559,1.6559406621205457,12.287951438481942,50429.0,44338.0,20.934190698774973,0.9617996051975096,2.528508507926756,,,,,,,127.0,24.997,58.0,6.846064455463985,8.973358863437575,10.43478260869566,,145472.0,145472.0,90127.0,8021.0,48.23,Weak
