company_id,company_name,broad_sector,sub_sector,year,net_profit_margin_pct_final,operating_profit_margin_pct_final,return_on_equity_pct_final,return_on_assets_pct,return_on_capital_employed_pct,debt_to_equity_final,interest_coverage_final,debt_to_assets_pct,borrowings_to_equity_pct,asset_turnover_final,sales_to_assets,sales_to_fixed_assets,free_cash_flow_cr_final,cash_from_operations_cr_final,fcf_margin_pct,cfo_to_net_profit,capex_to_sales_pct,pe_ratio_final,pb_ratio_final,ev_ebitda_final,dividend_yield_pct_final,market_cap_crore_final,enterprise_value_crore_final,earnings_per_share_final,book_value_per_share_final,dividend_payout_ratio_pct_final,sales_growth_pct,net_profit_growth_pct,eps_growth_pct,market_cap_growth_pct,total_assets_final,total_liabilities_final,reserves_final,borrowings_final,health_score,health_band
COALINDIA,Coal India Ltd,Materials,Mining & Metals,2024-03,26.26,47971.0,45.17,15.802850255846408,105.7129732333927,0.0788,11.2418,2.758489448978729,7.88468512027076,0.6019,0.6018691588785047,1.880900777078818,13617.0,18103.0,9.56760630673674,0.4844389734806925,3.151963126387679,,,,,,,61.0,1.3424,42.0,2.9453461794404445,17.79781231283295,17.307692307692314,,236470.0,236470.0,76567.0,6523.0,56.74,Average
TATAMOTORS,Tata Motors Ltd,Consumer Discretionary,Automobiles,2024-03,7.26,14.0,37.46,8.607629877598297,30.98016973582196,1.2631,6.5302,29.02730832618444,126.31244259167669,1.1851,1.1851234435931923,3.6107350455538607,45133.0,67915.0,10.306032041796826,2.135221806520577,5.2022250232915,,,,,,,94.0,11.0859,7.0,26.58085886804233,1082.416356877323,1242.857142857143,,369521.0,369521.0,84152.0,107262.0,47.87,Weak
TITAN,"Titan Company Ltd
",Consumer Discretionary,Gems & Jewellery,2024-03,6.84,10.0,37.22,11.08187783307446,21.23510292524377,1.6531,9.412,49.22179605033759,165.3145959757266,1.6193,1.619298190002219,13.772984631976271,1506.0,1695.0,2.948085506225041,0.4848398169336384,0.3699788583509513,,,,,,,39.0,10.5539,28.0,25.900184842883544,6.780696395846064,5.405405405405395,,31547.0,31547.0,9304.0,15528.0,46.58,Weak
TRENT,Trent Ltd,Consumer Discretionary,Retail,2024-03,11.94,16.0,36.31,20.622731080703712,33.86016148428105,0.4309,8.0435,24.476403239318625,43.09242871189774,1.7279,1.727869310248534,5.051020408163265,841.0,1349.0,6.795959595959595,0.913337846987136,4.105050505050505,,,,,,,42.0,11.3,8.0,50.14559572919195,274.8730964467005,223.0769230769231,,7162.0,7162.0,4032.0,1753.0,46.64,Weak
BPCL,Bharat Petroleum Corporation Ltd,Energy,Oil & Gas Refining,2024-03,5.99,10.0,35.51000000000001,13.26907686075349,33.84830382235054,0.7219,11.3555,26.973391694414527,72.18747934157467,2.2137,2.213651947949293,5.162365492292449,25415.0,35936.0,5.671940243213869,1.3379500353698943,2.3480024906099985,,,,,,,62.0,3.541,33.0,-5.305302132138035,1160.3941811356171,1140.0,,202418.0,202418.0,73499.0,54599.0,47.33,Weak
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,Consumer Discretionary,Travel & Tourism,2024-03,26.02,34.0,34.4,18.240026268264653,44.559270516717326,0.0186,82.7368,0.9850599244787392,1.8575851393188851,0.701,0.7010343129207027,12.448979591836734,667.0,882.0,15.620608899297425,0.7938793879387939,5.035128805620609,,,,,,,14.0,2.0187,47.0,20.58740468794127,10.437375745526833,7.692307692307687,,6091.0,6091.0,3070.0,60.0,46.76,Weak
ABB,Abbott India Ltd,Industrials,Capital Goods,2024-03,20.53,25.0,32.47,23.127286732139417,38.41882601797991,0.0224,141.75,1.5983054111303678,2.243849689105164,1.1263,1.1263238975544,25.995555555555555,797.0,1213.0,13.626260899299025,1.009991673605329,7.112326893486067,,,,,,,565.0,17.6143,73.0,9.347541596560106,26.55426765015807,26.39821029082774,,5193.0,5193.0,3678.0,83.0,46.84,Weak
INFY,Infosys Ltd,Information Technology,IT Services,2024-03,17.08,24.0,29.79,19.297162182032054,37.75589530966572,0.0949,87.5234,6.145419791207176,9.486358890553362,1.1298,1.129760329363329,5.563319093476214,20117.0,25210.0,13.09103923992972,0.960454129838464,3.314244810307802,,,,,,,63.0,4.2548,,4.7033733741236095,8.876721420275423,8.62068965517242,,136020.0,136020.0,86045.0,8359.0,47.32,Weak
ASIANPAINT,"Asian Paints
Indian Multi-National Paint and Coating Manufacturing Company",Materials,Paints & Coatings,2024-03,15.66,21.0,29.68,18.58800709006388,35.77323963590058,0.1321,41.0049,8.273970770208354,13.21016659547202,1.1871,1.187084044011906,4.966419476703512,3556.0,6104.0,10.018312438371602,1.0982367758186398,7.17847584166784,,,,,,,57.0,19.5083,58.0,2.9168720461596465,32.491060786650785,32.558139534883715,,29901.0,29901.0,18632.0,2474.0,46.77,Weak
ITC,"ITC Ltd
",Consumer Staples,Diversified FMCG,2024-03,29.28,37.0,27.85,22.61590775334045,35.06616762464911,0.0041,362.9625,0.3302308346230136,0.4066731984914169,0.7723,0.7723477995509732,2.5473040977713874,18742.0,17179.0,26.44709733863912,0.8278637174112091,2.205571077808822,,,,,,,16.0,5.9701,84.0,-0.0747331462654599,6.541048416080497,6.666666666666665,,91754.0,91754.0,73259.0,303.0,47.66,Weak
BAJAJ-AUTO,Bajaj Auto Ltd,Consumer Discretionary,Two Wheelers,2024-03,17.18,20.0,26.61,19.59129727531517,28.389583468290468,0.066,174.4167,4.859699064660431,6.6017540225122575,1.1405,1.1404534363562424,13.947777432390426,6486.0,6558.0,14.455092489413865,0.8508043591074209,0.1604635613995988,,,,,,,276.0,10.3806,29.0,23.08325332601837,27.1947194719472,28.971962616822424,,39344.0,39344.0,28683.0,1912.0,47.04,Weak
TVSMOTOR,TVS Motor Company Ltd,Consumer Discretionary,Two Wheelers,2024-03,4.54,14.0,26.22,4.233295259851514,16.773918082283693,3.8334,2.9077,61.88368551304016,383.3431603773585,0.9315,0.931491528650295,6.6448820234255646,-2254.0,-1253.0,-5.758078937284456,-0.7043282743114109,2.557159279601482,,,,,,,36.0,14.1333,23.0,22.42759742290612,35.90527119938884,28.57142857142858,,42024.0,42024.0,6736.0,26006.0,46.32,Weak
PFC,Power Finance Corporation Ltd,Financials,Speciality Finance,2024-03,28.92,37.0,26.16,2.54707727671322,3.4859055120562927,8.5219,0.5804,82.97045752288288,852.1864217426122,0.0881,0.0880835748601615,119.77486910994764,-101229.0,-97820.0,-110.62311491891418,-3.6967612713049394,3.7253573458058313,,,,,,,60.0,3.0651,23.0,17.79517017661294,24.93979885735871,25.0,,1038877.0,1038877.0,97847.0,861961.0,43.17,Weak
BAJAJFINSV,Bajaj Finserv Ltd,Financials,Diversified Financials,2024-03,14.13,37.0,25.85,2.9018542467180857,11.706431579821396,4.7894,2.1971,53.763478875729184,478.9368120938867,0.2054,0.2053943414307379,20.23501374885426,-79634.0,-68674.0,-72.14400898697252,-4.403590894517474,9.929155115870342,,,,,,,51.0,37.9421,2.0,34.4941027390584,27.72317772317772,27.499999999999996,,537415.0,537415.0,60169.0,288933.0,44.02,Weak
TORNTPHARM,Torrent Pharmaceuticals Ltd,Healthcare,Pharmaceuticals,2024-03,15.44,31.0,24.15,11.416752843846949,30.96157381871668,0.5866,9.9266,27.72836952774905,58.66394399066511,0.7396,0.7396070320579111,1.3182600147456378,3106.0,3266.0,28.95227442207308,1.9722222222222223,1.4914243102162563,,,,,,,49.0,4.0568,57.0,11.517671517671513,33.01204819277108,32.432432432432435,,14505.0,14505.0,6687.0,4022.0,46.68,Weak
IOC,"Indian Oil Corporation
",Energy,Oil & Gas Refining,2024-03,5.56,10.0,23.53,8.941893540895371,23.93527483514953,0.7231,10.2823,27.47724697161491,72.30954600718582,1.6084,1.6084096601703397,3.961020010408269,39635.0,71099.0,5.1052872923622274,1.6472973286068442,4.052800791393595,,,,,,,30.0,1.3318,40.0,-7.769947585761194,268.7713602187286,328.57142857142856,,482683.0,482683.0,169645.0,132628.0,47.73,Weak
HCLTECH,HCL Technologies Ltd,Information Technology,IT Services,2024-03,14.29,22.0,23.01,15.867725188372422,32.690722902959976,0.0844,46.4611,5.815809142880229,8.435023365512796,1.1102,1.1101650405025958,3.1347289165216896,15840.0,22448.0,14.411398105774568,1.428898790579249,6.012027694631208,,,,,,,58.0,12.5715,90.0,8.335633180886305,5.8268777366116575,5.454545454545445,,99006.0,99006.0,67720.0,5758.0,47.13,Weak
LTIM,LTIMindtree Ltd,Information Technology,IT Services,2024-03,12.91,18.0,22.9,16.64609352309033,28.91615356754799,0.1035,31.9324,7.518878884693581,10.345688880007993,1.2895,1.289464130119082,7.13049588436057,1752.0,5670.0,4.932849058197483,1.236641221374046,11.031337106174508,,,,,,,155.0,66.7267,42.0,7.0337220866106165,3.968253968253976,4.026845637583887,,27544.0,27544.0,19988.0,2071.0,46.7,Weak
EICHERMOT,Eicher Motors Ltd,Consumer Discretionary,Two Wheelers,2024-03,24.2,26.0,22.17,17.309106640709494,23.444354183590576,0.0232,114.7059,1.8126757516764007,2.3219728456636184,0.7154,0.7153796236210254,5.674673987645848,890.0,3724.0,5.382196419932269,0.9307673081729568,17.138364779874212,,,,,,,146.0,66.8333,35.0,14.499376817615284,37.30267673301304,36.44859813084111,,23115.0,23115.0,18018.0,419.0,46.79,Weak
HEROMOTOCO,"Hero MotoCorp Ltd
",Consumer Discretionary,Two Wheelers,2024-03,9.9,5235.0,21.14,14.30810996826368,177.83240467606248,0.0342,47.2685,2.3171337896226056,3.423922255494661,1.4449,1.4449202768324858,6.063703465982028,3095.0,4923.0,8.190214083463442,1.3156066274719402,4.8373865410569215,,,,,,,187.0,44.2475,75.0,10.630013466830611,33.64285714285715,32.62411347517731,,26153.0,26153.0,17659.0,606.0,47.81,Weak
PIDILITIND,Pidilite Industries Ltd,Materials,Specialty Chemicals,2024-03,14.11,22.0,20.78,14.466710831401125,30.807736063708763,0.0454,54.3333,3.1632991056641275,4.543832520518616,1.0254,1.0254223252732693,2.2716932672904053,955.0,2724.0,7.712186061535976,1.559244419004007,14.285714285714285,,,,,,,34.0,16.4843,47.0,4.949571997626912,35.53141970519782,36.00000000000001,,12076.0,12076.0,8356.0,382.0,46.71,Weak
BOSCHLTD,Bosch Ltd,Consumer Discretionary,Auto Ancillaries,2024-03,14.89,13.0,20.64,14.34745030250648,17.30975791126167,0.0032,71.7843,0.2247191011235955,0.3232758620689655,0.9638,0.9638144626908672,9.450282485875706,1536.0,1253.0,9.182758414539368,0.5032128514056224,1.691875411012136,,,,,,,844.0,40.2133,44.0,12.043673387366873,74.85955056179776,74.74120082815733,,17355.0,17355.0,12034.0,39.0,46.75,Weak
RECLTD,REC Ltd,Financials,Speciality Finance,2024-03,29.77,101.0,20.4,2.5803050396668312,9.29915054435852,6.4249,1.6005,81.27969995859108,642.4917087238645,0.0867,0.0866796426792851,75.18512658227849,-59554.0,-57723.0,-125.33198644695582,-4.080805938494168,3.8533577456489256,,,,,,,54.0,2.6339,30.0,20.338854277465423,26.667860660875785,28.57142857142858,,548191.0,548191.0,66717.0,445568.0,44.51,Weak
HINDUNILVR,"Hindustan Unilever Ltd
",Consumer Staples,FMCG,2024-03,16.61,14659.0,20.07,13.099924830230988,89.63037455884027,0.029,57.847,1.890710800239524,2.897418876176344,0.7886,0.7885945801322478,1.1516820482286394,10145.0,15469.0,16.39039679462324,1.504473837774752,8.601525138942742,,,,,,,44.0,21.7949,96.0,2.172334103664575,1.370403233757278,2.3255813953488413,,78489.0,78489.0,50983.0,1484.0,49.94,Average
