company_id,company_name,broad_sector,sub_sector,year,net_profit_margin_pct_final,operating_profit_margin_pct_final,return_on_equity_pct_final,return_on_assets_pct,return_on_capital_employed_pct,debt_to_equity_final,interest_coverage_final,debt_to_assets_pct,borrowings_to_equity_pct,asset_turnover_final,sales_to_assets,sales_to_fixed_assets,free_cash_flow_cr_final,cash_from_operations_cr_final,fcf_margin_pct,cfo_to_net_profit,capex_to_sales_pct,pe_ratio_final,pb_ratio_final,ev_ebitda_final,dividend_yield_pct_final,market_cap_crore_final,enterprise_value_crore_final,earnings_per_share_final,book_value_per_share_final,dividend_payout_ratio_pct_final,sales_growth_pct,net_profit_growth_pct,eps_growth_pct,market_cap_growth_pct,total_assets_final,total_liabilities_final,reserves_final,borrowings_final,health_score,health_band
COALINDIA,Coal India Ltd,Materials,Mining & Metals,2024-03,26.26,47971.0,45.17,15.802850255846408,105.7129732333927,0.0788,11.2418,2.758489448978729,7.88468512027076,0.6019,0.6018691588785047,1.880900777078818,13617.0,18103.0,9.56760630673674,0.4844389734806925,3.151963126387679,,,,,,,61.0,1.3424,42.0,2.9453461794404445,17.79781231283295,17.307692307692314,,236470.0,236470.0,76567.0,6523.0,56.74,Average
BEL,Bharat Electronics Ltd,Industrials,Defence Electronics,2024-03,19.66,25.0,4744.05,2475.1552795031057,3946.09375,0.5119,476.75,26.70807453416149,51.19047619047619,125.8882,125.88819875776396,1126.0,-1265.0,4659.0,-6.241365699625025,1.1691342534504392,29.228340240773637,,,,,,,5.0,0.7636,40.0,14.288936506146378,33.45612860013396,25.0,,161.0,161.0,73.0,43.0,53.41,Average
BAJAJHLDNG,Bajaj Holdings & Investment Ltd,Financials,Holding Companies,2024-03,432.73,92.0,13.58,11.302773131167417,2.8760817529000184,0.0012,3764.5,0.0966835990853424,0.1161354544951794,0.0261,0.0261199183560718,6.975409836065574,1469.0,1941.0,86.310223266745,0.2635437881873727,27.73207990599295,,,,,,,653.0,48.8712,20.0,226.0536398467433,48.90820865345733,49.77064220183487,,65161.0,65161.0,54136.0,63.0,51.79,Average
INDIGO,Interglobe Aviation Ltd,Consumer Discretionary,Airlines,2024-03,11.85,16331.0,892.57,668.3306055646481,5640.87982832618,0.0186,22.6126,1.391162029459902,1.8579234972677596,56.3863,56.38625204582652,125.73722627737226,9424.0,21183.0,13.676999883896436,2.593730868127832,17.065772669220944,,,,,,,212.0,1.9062,0.0,26.55475149689601,-2676.340694006309,-2750.0,,1222.0,1222.0,867.0,17.0,51.36,Average
HINDUNILVR,"Hindustan Unilever Ltd
",Consumer Staples,FMCG,2024-03,16.61,14659.0,20.07,13.099924830230988,89.63037455884027,0.029,57.847,1.890710800239524,2.897418876176344,0.7886,0.7885945801322478,1.1516820482286394,10145.0,15469.0,16.39039679462324,1.504473837774752,8.601525138942742,,,,,,,44.0,21.7949,96.0,2.172334103664575,1.370403233757278,2.3255813953488413,,78489.0,78489.0,50983.0,1484.0,49.94,Average
TCS,Tata Consultancy Services Ltd,Information Technology,IT Services,2024-03,19.14,27.0,50.94,31.689259788825343,65.26850065983149,0.0886,87.0951,5.513775846898373,8.86406082507266,1.6559,1.6559406621205457,12.287951438481942,50429.0,44338.0,20.934190698774973,0.9617996051975096,2.528508507926756,,,,,,,127.0,24.997,58.0,6.846064455463985,8.973358863437575,10.43478260869566,,145472.0,145472.0,90127.0,8021.0,48.23,Weak
CIPLA,"Cipla Ltd
",Healthcare,Pharmaceuticals,2024-03,16.12,6291.0,15.55,12.768573448498447,71.45529230543534,0.0209,35.3388,1.7182553099929303,2.0931625851868496,0.7922,0.7922417237881536,2.682835432497137,1152.0,4134.0,4.469620547838908,0.9951853635050554,11.569799022270503,,,,,,,51.0,16.5876,25.0,13.2773700171406,46.62901517825626,45.71428571428571,,32533.0,32533.0,26545.0,559.0,47.95,Weak
RELIANCE,"Reliance Industries Ltd
",Energy,Conglomerates,2024-03,8.790000000000001,18.0,9.96,4.502440958879758,12.974182257168223,0.5785,7.7289,26.152618048053387,57.84524141094746,0.5123,0.5122600635424216,1.1526388327980666,45207.0,158788.0,5.028357994796678,2.00946595798532,12.633572884885115,,,,,,,51.0,11.7275,10.0,2.58387760783938,6.65694849368319,4.081632653061229,,1755048.0,1755048.0,786715.0,458991.0,47.88,Weak
BHARTIARTL,Bharti Airtel Ltd,Communication Services,Telecommunications,2024-03,5.71,52.0,10.36,1.936115868322403,26.306823336503022,2.6095,3.3055,48.77437395225092,260.9472397390431,0.3393,0.3393112060793767,0.4944956034064945,27809.0,78898.0,18.54155832033177,9.21921009581678,34.063420943846594,,,,,,,13.0,2.8717,62.0,7.788278414603478,-30.349149507609678,-13.33333333333333,,442019.0,442019.0,79742.0,215592.0,47.25,Weak
DLF,DLF Ltd,Real Estate,Real Estate,2024-03,42.38,33.0,6.909999999999999,4.611555976908361,4.7983734327346665,0.1226,7.4579,8.183649630093619,12.259389820192236,0.1088,0.1088049569147945,1.6564432989690725,1010.0,2539.0,15.714952543955189,0.9320851688693098,23.79025984129454,,,,,,,11.0,7.9659,45.0,12.853380158033367,33.92330383480826,37.5,,59069.0,59069.0,38936.0,4834.0,46.62,Weak
